ctry,year,gdp_pc,urban,lit,Ex,water,sewage,elec,us_aid,tfr,gyear,y,wy,max_le,ctry_year,igdp_pc,iurban,ilit,itfr,iwater,isewage,ielec,igdp_log,iurban_log,ilit_log,iwater_log,isewage_log,ielec_log,zyear
Bolivia,1994,2338.15161132813,58.7849998474121,,56.7003803253174,73.1999969482422,32,,144227876,4.66300010681152,1990,0.800321015445069,0.476882589339109,70.847046661377,Bolivia.1990,2338.15161132813,58.7849998474121,81.6068029890224,4.66300010681152,73.1999969482422,32,75.0286323160916,-0.153786785180183,0.317405866837231,0.28944603786277,0.0934907666212528,-0.396935840700055,0.107968374290526,1.10668617583787
Brazil,1994,5144.89111328125,76.9029998779297,,67.9503135681152,90.5999984741211,70,,12842492,2.53699994087219,1990,0.930973220975648,0.983298981173883,72.9884727478027,Brazil.1990,5144.89111328125,76.9029998779297,83.1616651780638,2.53699994087219,90.5999984741211,70,94.3415456851544,0.63485671274478,0.586064034980065,0.30831989597986,0.306749583551672,0.385823498549578,0.337020231312073,1.10668617583787
Chile,1994,8181.67822265625,84.2229995727539,,74.0446472167969,92.1999969482422,87.5999984741211,,9500163,2.45300006866455,1990,0.938638268200122,1.02638881107575,78.8851783752441,Chile.1990,8181.67822265625,84.2229995727539,94.6217610829987,2.45300006866455,92.1999969482422,87.5999984741211,91.8784218990866,1.09874979854788,0.676987187132433,0.437420891598512,0.324255484807891,0.610109237023856,0.310564771392621,1.10668617583787
Colombia,1994,5292.59814453125,70.1989974975586,,68.6940307617188,89.0999984741211,71.5,,44661796,2.92000007629395,1990,0.915588222559145,0.905047096029367,75.0272109985352,Colombia.1990,5292.59814453125,70.1989974975586,83.9018779437878,2.92000007629395,89.0999984741211,71.5,91.3319240043498,0.663161775214736,0.494853179381459,0.317181405747179,0.290054704695967,0.407025706200181,0.304598956384677,1.10668617583787
Costa_Rica,1994,5377.58984375,53.6510009765625,,75.3434944152832,94,89.6999969482422,,18057950,2.83500003814697,1990,0.945067459426473,1.06527932758525,79.7228744506836,Costa_Rica.1990,5377.58984375,53.6510009765625,94.8406007719385,2.83500003814697,94,89.6999969482422,93.7925285166873,0.679092796647691,0.226019275547333,0.439731005165337,0.343590169614672,0.633798991543143,0.33118376889254,1.10668617583787
Cuba,1994,1876.99987792969,74.1269989013672,,73.7753944396973,89.5,83.5999984741211,,849303,1.62800002098084,1990,0.933080598414742,0.99483065375299,79.0664756774902,Cuba.1990,1876.99987792969,74.1269989013672,95.0515657994167,1.62800002098084,89.5,83.5999984741211,95.2776296372339,-0.373472800148339,0.549298972696418,0.441952951631931,0.294534012625478,0.563371758338735,0.346893616267879,1.10668617583787
Dominican_Republic,1994,2809.515625,56.7509994506836,,71.2321166992188,87.5,74.5999984741211,,145778971,3.1949999332428,1990,0.943388081998432,1.05484699137184,75.5066955566406,Dominican_Republic.1990,2809.515625,56.7509994506836,81.0193778984898,3.1949999332428,87.5,74.5999984741211,82.3863105717549,0.0298646003245473,0.282192416785444,0.282221768779682,0.271934180708238,0.449468743255793,0.201517858668823,1.10668617583787
Ecuador,1994,4108.7412109375,57.2540016174316,,70.0289688110352,76.1999969482422,62.2999992370606,,29493123,3.40700006484985,1990,0.916910344654529,0.911412882197409,76.3749359130859,Ecuador.1990,4108.7412109375,57.2540016174316,88.9686553271795,3.40700006484985,76.1999969482422,62.2999992370606,92.071478711127,0.409969214167482,0.291016686352586,0.375817529768834,0.133656809987953,0.269289670047407,0.312663787290775,1.10668617583787
El_Salvador,1994,2458.79467773438,52.6769981384277,,64.9300308227539,78.4000015258789,54.5,,84428119,3.61400008201599,1990,0.927403334922738,0.964256287111403,70.0127208709717,El_Salvador.1990,2458.79467773438,52.6769981384277,75.327122633021,3.61400008201599,78.4000015258789,54.5,83.1817291859958,-0.103476231248042,0.207698041419149,0.209373673685352,0.162119334163772,0.135528958169417,0.211126291974524,1.10668617583787
Guatemala,1994,3490.23071289063,42.7099990844727,64.2099990844727,60.7435035705566,83.8000030517578,65.6999969482422,,99015707,5.32000017166138,1990,0.869201131771076,0.710050753125732,69.8842895507813,Guatemala.1990,3490.23071289063,42.7099990844727,64.2099990844727,5.32000017166138,83.8000030517578,65.6999969482422,77.7607748895689,0.246820348156913,-0.00204778746930501,0.0496923569519083,0.228728431249863,0.322427135540892,0.143735694639243,1.10668617583787
Honduras,1994,1885.95422363281,42.4410018920899,,67.2946281433106,76.0999984741211,54.2999992370606,,52635582,4.7350001335144,1990,0.902192674652179,0.843615002744434,74.5900848388672,Honduras.1990,1885.95422363281,42.4410018920899,71.435727916214,4.7350001335144,76.0999984741211,54.2999992370606,75.66058840803,-0.368713580469919,-0.00836593016022169,0.156331544579388,0.132343632161337,0.131852469389658,0.116355965570496,1.10668617583787
Mexico,1994,6503.91357421875,72.9850006103516,,70.8234825134277,85,69.9000015258789,,19993225,3.03999996185303,1990,0.934999664998697,1.00553266623898,75.7470672607422,Mexico.1990,6503.91357421875,72.9850006103516,89.0030827084893,3.03999996185303,85,69.9000015258789,96.5119734922889,0.869256591342561,0.533773098058461,0.376204415710605,0.242946643834985,0.384393927569438,0.359765647681324,1.10668617583787
Nicaragua,1994,1293.15197753906,53.2949981689453,,66.7474002838135,76.3000030517578,45.0999984741211,,118647759,4.22499990463257,1990,0.935799853225782,1.01005418232223,71.3265769958496,Nicaragua.1990,1293.15197753906,53.2949981689453,65.8611457239029,4.22499990463257,76.3000030517578,45.0999984741211,72.1943440330258,-0.746064861135353,0.219361632897352,0.0750820825556167,0.134968365631905,-0.0537895308243841,0.0694602747305986,1.10668617583787
Panama,1994,5287.8671875,57.3009986877441,,75.6168365478516,86.8000030517578,62.9000015258789,,10365392,2.9210000038147,1990,0.9451501915533,1.06579862247133,80.0051010131836,Panama.1990,5287.8671875,57.3009986877441,90.1160722451461,2.9210000038147,86.8000030517578,62.9000015258789,82.9031869545653,0.662267493687775,0.291837201787512,0.388631940409411,0.263902044169472,0.27887444446542,0.207772074155658,1.10668617583787
Paraguay,1994,3270.29858398438,51.4879989624023,,68.8366546630859,61.5999984741211,45.7999992370606,,9792883,4.17700004577637,1990,0.925347561540499,0.953552639473448,74.3900535583496,Paraguay.1990,3270.29858398438,51.4879989624023,90.8573754250214,4.17700004577637,61.5999984741211,45.7999992370606,90.7952722376575,0.181733798109702,0.184867899770971,0.396824383395169,-0.0790427668866194,-0.0383876690377085,0.298705785777539,1.10668617583787
Peru,1994,3351.2275390625,70.5210037231445,,66.7600631713867,77,57.7000007629395,,196895414,3.41300010681152,1990,0.899345680570257,0.831196009641704,74.2318161010742,Peru.1990,3351.2275390625,70.5210037231445,86.2323174376759,3.41300010681152,77,57.7000007629395,70.4046248831429,0.206179215571039,0.499429739711546,0.344578429081905,0.144100809198353,0.192585443236794,0.0443575247621189,1.10668617583787
Uruguay,1994,7824.62939453125,90.245002746582,,72.3364524841309,95.8000030517578,92.3000030517578,,4872781,2.43199992179871,1990,0.939155926632175,1.02941970498942,77.0228355407715,Uruguay.1990,7824.62939453125,90.245002746582,96.7848732811586,2.43199992179871,95.8000030517578,92.3000030517578,95.2599513957526,1.05412888086546,0.746047373564161,0.460024123719109,0.362558104176992,0.66237243107249,0.346708054538417,1.10668617583787
Venezuela,1994,8665.7177734375,85.8679962158203,,70.2332344055176,90.9000015258789,84.9000015258789,,1438926,3.1470000743866,1990,0.949666661769923,1.09496820155687,73.9556701660156,Venezuela.1990,8665.7177734375,85.8679962158203,91.1777112773269,3.1470000743866,90.9000015258789,84.9000015258789,99.5031080574571,1.15622726296096,0.696330338435331,0.400343882726554,0.310055405314448,0.578802367790182,0.390287449828131,1.10668617583787
Argentina,1995,7785.9501953125,88.1640014648438,,72.2235908508301,95.1999969482422,89.1999969482422,,9258007,2.7739999294281,1990,0.948619798144447,1.08805756928062,76.1354454040527,Argentina.1990,7785.9501953125,88.1640014648438,96.5185374924595,2.7739999294281,95.1999969482422,89.1999969482422,83.2120860749865,1.04917335975229,0.722717882154349,0.457268497668149,0.356275297085708,0.62820926187365,0.211491171994612,1.13952531731557
Bolivia,1995,2394.41772460938,59.4000015258789,,58.5192394256592,74.1999969482422,32.7999992370606,,99375120,4.57499980926514,1990,0.825994055974694,0.558853108189785,70.847046661377,Bolivia.1990,2394.41772460938,59.4000015258789,82.3546574975444,4.57499980926514,74.1999969482422,32.7999992370606,75.2400016784668,-0.130007412662491,0.327813401170017,0.298568421775854,0.107059496389191,-0.372243251370032,0.110781596134078,1.13952531731557
Brazil,1995,5280.435546875,77.6100006103516,,67.1609954833984,91.0999984741211,70.8000030517578,,13432653,2.50200009346008,1990,0.920158936815407,0.927316654616383,72.9884727478027,Brazil.1990,5280.435546875,77.6100006103516,83.685001373291,2.50200009346008,91.0999984741211,70.8000030517578,94.7989360171409,0.660861091536596,0.59521544184361,0.314593175780122,0.312253174861087,0.397187300303816,0.34185675514319,1.13952531731557
Chile,1995,8910.443359375,84.5449981689453,,73.9811096191406,92.6999969482422,88.1999969482422,,9930811,2.38800001144409,1990,0.937832824148845,1.02170537573432,78.8851783752441,Chile.1990,8910.443359375,84.5449981689453,94.8024838590906,2.38800001144409,92.6999969482422,88.1999969482422,93.0073697334076,1.18407650727711,0.680803064445861,0.439329019367275,0.329663826995681,0.616935184912535,0.322777303851901,1.13952531731557
Colombia,1995,5469.7548828125,70.515998840332,,69.0673332214356,89.1999969482422,72,,41021564,2.87199997901917,1990,0.920563783488953,0.929325760500024,75.0272109985352,Colombia.1990,5469.7548828125,70.515998840332,88.6304097666136,2.87199997901917,89.1999969482422,72,91.6185464563229,0.696086311525912,0.49935876709126,0.372008433483781,0.2911763927181,0.413994375516274,0.307732292809027,1.13952531731557
Costa_Rica,1995,5436.6865234375,54.5589981079102,,75.198787689209,94.1999969482422,90,,9287706,2.75799989700317,1990,0.943252337642778,1.05401261749997,79.7228744506836,Costa_Rica.1990,5436.6865234375,54.5589981079102,95.0419377406353,2.75799989700317,94.1999969482422,90,94.0400009155274,0.690022287619906,0.24280179935501,0.441851653495904,0.345715536530405,0.637137926830484,0.333818802800456,1.13952531731557
Cuba,1995,1931.52319335938,74.2770004272461,,74.1955604553223,89.5999984741211,84.0999984741211,,1257014,1.6139999628067,1990,0.938394683961427,1.02496830064537,79.0664756774902,Cuba.1990,1931.52319335938,74.2770004272461,95.1684736507691,1.6139999628067,89.5999984741211,84.0999984741211,95.5608120213995,-0.344838581713764,0.551320502812052,0.443182137225731,0.295650690295655,0.569334805335496,0.349861389317717,1.13952531731557
Dominican_Republic,1995,2912.35180664063,57.5960006713867,,70.7402610778809,87.3000030517578,75.0999984741211,,22677594,3.13000011444092,1990,0.936874015693293,1.01618051781271,75.5066955566406,Dominican_Republic.1990,2912.35180664063,57.5960006713867,81.5,3.13000011444092,87.3000030517578,75.0999984741211,83.4533777143153,0.0658134430392527,0.296972281616075,0.288136429651098,0.269645885147359,0.456148794952346,0.214386694587311,1.13952531731557
Ecuador,1995,4058.87036132813,57.765998840332,,71.0256729125977,76.8000030517578,63.5,,21183446,3.33500003814697,1990,0.929960491141024,0.977835695742789,76.3749359130859,Ecuador.1990,4058.87036132813,57.765998840332,89.5,3.33500003814697,76.8000030517578,63.5,92.327842373567,0.397757206054798,0.299919496343909,0.38177203468509,0.141500067234724,0.288368162398865,0.315444316265627,1.13952531731557
El_Salvador,1995,2563.296875,53.9669990539551,,65.5821342468262,79.4000015258789,55.7999992370606,,91716308,3.52900004386902,1990,0.936717405508197,1.01528319870379,70.0127208709717,El_Salvador.1990,2563.296875,53.9669990539551,75.9428521356162,3.52900004386902,79.4000015258789,55.7999992370606,84.3184681563921,-0.0618532209865226,0.231891880231817,0.217514521253732,0.174793774815377,0.159102112214734,0.224699486995398,1.13952531731557
Guatemala,1995,3572.11181640625,43.1100006103516,,63.5701637268067,84.4000015258789,66.5999984741211,,53117101,5.23699998855591,1990,0.909648851486335,0.877155459952469,69.8842895507813,Guatemala.1990,3572.11181640625,43.1100006103516,65.0108235032177,5.23699998855591,84.4000015258789,66.5999984741211,77.9972140827833,0.270009473391569,0.0072741520302686,0.0620871808718801,0.235862807025714,0.336032811135467,0.146771678557412,1.13952531731557
Honduras,1995,1899.32360839844,42.9410018920898,,67.4101257324219,76.9000015258789,55.9000015258789,,33136688,4.61700010299683,1990,0.903741105510796,0.850455968227861,74.5900848388672,Honduras.1990,1899.32360839844,42.9410018920898,72,4.61700010299683,76.9000015258789,55.9000015258789,75.9419556945588,-0.361649665506757,0.00334627366450313,0.164199528420336,0.142801283698645,0.160892663957853,0.120067877019707,1.13952531731557
Mexico,1995,6001.46875,73.3679962158203,,71.2797966003418,85.5999984741211,70.8000030517578,,16812301,2.96600008010864,1990,0.94102384657319,1.04049650940084,75.7470672607422,Mexico.1990,6001.46875,73.3679962158203,89.3470450756422,2.96600008010864,85.5999984741211,70.8000030517578,96.786639448653,0.788856738220218,0.539006970791795,0.380061579121407,0.249980652666677,0.397187300303816,0.362607531925007,1.13952531731557
Nicaragua,1995,1314.02514648438,53.5340003967285,,67.1271133422852,76.9000015258789,45.5999984741211,,39240666,4.05499982833862,1990,0.941123437708096,1.04109340678055,71.3265769958496,Nicaragua.1990,1314.02514648438,53.5340003967285,66,4.05499982833862,76.9000015258789,45.5999984741211,72.1749992370606,-0.730052435483684,0.223836122591132,0.0771881514307058,0.142801283698645,-0.0427640604416979,0.0691922843713879,1.13952531731557
Panama,1995,5286.20166015625,58.140998840332,,76.1132354736328,87.4000015258789,63.5999984741211,,8761769,2.90100002288818,1990,0.951354782504312,1.10631646166263,80.0051010131836,Panama.1990,5286.20166015625,58.140998840332,90.4358293171951,2.90100002288818,87.4000015258789,63.5999984741211,83.2551799422828,0.661952472595795,0.30639022401265,0.392173940284037,0.270790687464727,0.289941702854489,0.212008917846875,1.13952531731557
Paraguay,1995,3324.53442382813,52.1310005187988,,68.8310852050781,63.7000007629395,47.9000015258789,,7408576,4.09000015258789,1990,0.925272693224892,0.953166274608497,74.3900535583496,Paraguay.1990,3324.53442382813,52.1310005187988,91.2414914467288,4.09000015258789,63.7000007629395,47.9000015258789,90.8050003051758,0.198182148676947,0.197278940473278,0.401043153099939,-0.0455200381001424,0.00644379277259732,0.298812922924322,1.13952531731557
Peru,1995,3572.67358398438,70.9509963989258,,66.2147769927979,77.5999984741211,58.7000007629395,,184343197,3.31699991226196,1990,0.891999959998819,0.80003718262139,74.2318161010742,Peru.1990,3572.67358398438,70.9509963989258,86.3333780800555,3.31699991226196,77.5999984741211,58.7000007629395,70.4449996948242,0.270166725862511,0.505508596298262,0.345749700737375,0.151862794870453,0.209767996331534,0.044930828566204,1.13952531731557
Uruguay,1995,7679.49755859375,90.5419998168945,,72.6212959289551,96.0999984741211,92.5999984741211,,3619549,2.39800000190735,1990,0.942854095400234,1.05157223531041,77.0228355407715,Uruguay.1990,7679.49755859375,90.5419998168945,96.7295818677063,2.39800000190735,96.0999984741211,92.5999984741211,95.8516968238269,1.03540663024345,0.749332978538852,0.459452678915004,0.365684687442883,0.665617381674178,0.352900741637029,1.13952531731557
Venezuela,1995,8831.3466796875,86.2399978637695,,70.956184387207,91.0999984741211,85.5,,2118865,3.08200001716614,1990,0.959442112118309,1.16471988908728,73.9556701660156,Venezuela.1990,8831.3466796875,86.2399978637695,91.4150009155273,3.08200001716614,91.0999984741211,85.5,99.5919880811931,1.17516002212509,0.700653231503146,0.402942998199816,0.312253174861087,0.585844632442934,0.391180289796207,1.13952531731557
Argentina,1996,8090.80126953125,88.3659973144531,,72.4395141601563,95.5,89.6999969482422,,24068507,2.71700000762939,1990,0.951455839993027,1.10700410523917,76.1354454040527,Argentina.1990,8090.80126953125,88.3659973144531,96.6003883980249,2.71700000762939,95.5,89.6999969482422,83.5768024000535,1.08758027788935,0.725006398997557,0.458116171298157,0.359421634831353,0.633798991543143,0.215864567725184,1.17236445879327
Bolivia,1996,2445.93603515625,59.890998840332,,60.4710674285889,75.1999969482422,33.7000007629395,,123302227,4.48199987411499,1990,0.853543941183865,0.652861414814987,70.847046661377,Bolivia.1990,2445.93603515625,59.890998840332,83.0916699602902,4.48199987411499,75.1999969482422,33.7000007629395,75.4659430670519,-0.108719606589535,0.336045373165562,0.307477865089461,0.120446577718576,-0.345173883502312,0.11378003867391,1.17236445879327
Brazil,1996,5313.328125,78.302001953125,,68.6174850463867,91.5999984741211,71.5999984741211,,7458076,2.47399997711182,1990,0.940113999692539,1.03507327458243,72.9884727478027,Brazil.1990,5313.328125,78.302001953125,84.2105704854803,2.47399997711182,91.5999984741211,71.5999984741211,95.2237879475286,0.667070911737172,0.604092319511419,0.320853862980654,0.317726642366686,0.408423309155661,0.346328353375649,1.17236445879327
Chile,1996,9427,84.8610000610352,,74.3414573669434,93.0999984741211,88.9000015258789,,3926417,2.32100009918213,1990,0.942400827355843,1.04880808685631,78.8851783752441,Chile.1990,9427,84.8610000610352,94.996356120505,2.32100009918213,93.0999984741211,88.9000015258789,94.310001373291,1.2404304196961,0.684533773652218,0.441371943642924,0.333969555238013,0.62484041618407,0.336685812510328,1.17236445879327
Colombia,1996,5497.02734375,70.8320007324219,91.2099990844727,69.2581596374512,89.4000015258789,72.5,,29575860,2.82299995422363,1990,0.923107212912438,0.942092271960562,75.0272109985352,Colombia.1990,5497.02734375,70.8320007324219,91.2099990844727,2.82299995422363,89.4000015258789,72.5,91.9231713028744,0.701059970452405,0.503830035443275,0.400697939558771,0.293416086592133,0.420914818360848,0.311051703022455,1.17236445879327
Costa_Rica,1996,5343.31201171875,55.4650001525879,,75.1585502624512,94.4000015258789,90.3000030517578,,3352064,2.68600010871887,1990,0.942747621436356,1.05092165145397,79.7228744506836,Costa_Rica.1990,5343.31201171875,55.4650001525879,95.2399253551719,2.68600010871887,94.4000015258789,90.3000030517578,94.2980723047638,0.672698194906594,0.259271343054911,0.443932647267615,0.347836476660095,0.640465750718926,0.336559316668337,1.17236445879327
Cuba,1996,2090.54248046875,74.4260025024414,,74.3635864257813,89.6999969482422,84.5999984741211,,3548876,1.60899996757507,1990,0.940519806764982,1.03748550844027,79.0664756774902,Cuba.1990,2090.54248046875,74.4260025024414,95.3447947438787,1.60899996757507,89.6999969482422,84.5999984741211,95.8455293211835,-0.265723900388176,0.553324525893324,0.445033148915767,0.296766122387592,0.575262505076002,0.352836395347106,1.17236445879327
Dominican_Republic,1996,3064.74194335938,58.4370002746582,,71.0740814208984,87,75.5999984741211,84.6500015258789,20014091,3.06900000572205,1990,0.941295085117093,1.04212370696281,75.5066955566406,Dominican_Republic.1990,3064.74194335938,58.4370002746582,81.9719189417327,3.06900000572205,87,75.5999984741211,84.6500015258789,0.116815878463171,0.311468404675864,0.293910146088392,0.266203505999252,0.462784519502123,0.228623695997962,1.17236445879327
Ecuador,1996,4076.93408203125,58.2770004272461,,70.9062232971191,77.4000015258789,64.6999969482422,,20066289,3.26999998092651,1990,0.928396501409963,0.969494510547435,76.3749359130859,Ecuador.1990,4076.93408203125,58.2770004272461,90.0458095998329,3.26999998092651,77.4000015258789,64.6999969482422,92.5341905557756,0.402197762735185,0.308726660811742,0.387851945793947,0.149282187654547,0.307089410839255,0.317676773246,1.17236445879327
El_Salvador,1996,2560.70483398438,55.2540016174316,,66.185920715332,80.3000030517578,57,,111627233,3.43199992179871,1990,0.945341359283949,1.0670005157829,70.0127208709717,El_Salvador.1990,2560.70483398438,55.2540016174316,76.5699996948242,3.43199992179871,80.3000030517578,57,85.2917297963474,-0.0628649463464805,0.255459914353168,0.225738760543734,0.18606504630184,0.180379524334769,0.236176064868501,1.17236445879327
Guatemala,1996,3591.7333984375,43.5120010375977,,65.2034454345703,85,67.5,,52246440,5.14799976348877,1990,0.933020080102416,0.99449633434548,69.8842895507813,Guatemala.1990,3591.7333984375,43.5120010375977,65.8116424022665,5.14799976348877,85,67.5,78.1860044736153,0.275487434042558,0.0165559350801221,0.0743301682888458,0.242946643834985,0.349455854378703,0.1491892300015,1.17236445879327
Honduras,1996,1912.18823242188,43.4420013427734,,67.5261535644531,77.6999969482422,57.4000015258789,,29959231,4.49300003051758,1990,0.905296645128185,0.857392107236813,74.5900848388672,Honduras.1990,1912.18823242188,43.4420013427734,72.5483220601135,4.49300003051758,77.6999969482422,57.4000015258789,76.2291517358123,-0.354899235014991,0.0149458951042902,0.171786260418963,0.153150605442107,0.187372586408995,0.123842527636374,1.17236445879327
Mexico,1996,6209.24658203125,73.6699981689453,,71.2700004577637,86.1999969482422,71.8000030517578,,39581271,2.89599990844727,1990,0.940894519551929,1.03972236265812,75.7470672607422,Mexico.1990,6209.24658203125,73.6699981689453,89.677948297115,2.89599990844727,86.1999969482422,71.8000030517578,97.0439742247108,0.822892072522798,0.543114784953122,0.383758309863604,0.256965529611093,0.411212775057987,0.365262787690577,1.17236445879327
Nicaragua,1996,1340.36877441406,53.7750015258789,,66.875129699707,77.5999984741211,46.0999984741211,,33410188,3.87800002098084,1990,0.937590622126706,1.02030464351598,71.3265769958496,Nicaragua.1990,1340.36877441406,53.7750015258789,66.1207743297948,3.87800002098084,77.5999984741211,46.0999984741211,72.1254087140257,-0.71020271183037,0.228327852642262,0.079016393265464,0.151862794870453,-0.0318588265965043,0.0685049609508761,1.17236445879327
Panama,1996,5308.55029296875,58.9780006408692,,76.2770652770996,88,64.3000030517578,,11518265,2.88400006294251,1990,0.953402524478162,1.12044191663746,80.0051010131836,Panama.1990,5308.55029296875,58.9780006408692,90.7482859529235,2.88400006294251,88,64.3000030517578,83.6045463580324,0.666171290753862,0.320683652991709,0.395622994799777,0.277632201822875,0.300887935205032,0.216196470278186,1.17236445879327
Paraguay,1996,3275.87573242188,52.7739982604981,,68.475025177002,65.6999969482422,50,,8183309,4.00500011444092,1990,0.920486300272548,0.928940761220963,74.3900535583496,Paraguay.1990,3275.87573242188,52.7739982604981,91.6349983215332,4.00500011444092,65.6999969482422,50,90.847158759244,0.183437739837292,0.209537761341035,0.405346685857246,-0.0146057336146583,0.0493512619283649,0.299277089769817,1.17236445879327
Peru,1996,3598.82983398438,71.3769989013672,,66.5671157836914,78.1999969482422,59.5999984741211,,149102501,3.2260000705719,1990,0.896746425994125,0.82002977059561,74.2318161010742,Peru.1990,3598.82983398438,71.3769989013672,86.4486564177602,3.2260000705719,78.1999969482422,59.5999984741211,70.5133689952959,0.277461253789761,0.511494822320604,0.347084079686493,0.159564995870897,0.224983804969528,0.0459008923725381,1.17236445879327
Uruguay,1996,8071.73486328125,90.8349990844727,96.7799987792969,73.0550727844238,96.3000030517578,92.8000030517578,96.1800003051758,4272851,2.36199998855591,1990,0.948485890859635,1.08718037427607,77.0228355407715,Uruguay.1990,8071.73486328125,90.8349990844727,96.7799987792969,2.36199998855591,96.3000030517578,92.8000030517578,96.1800003051758,1.08522094332234,0.752563812924914,0.459973758156278,0.36776373783886,0.667774929177695,0.35632000841556,1.17236445879327
Venezuela,1996,8648.6162109375,86.6050033569336,,70.8566741943359,91.3000030517578,86.1999969482422,,13673119,3.0220000743866,1990,0.958096573735008,1.15448451665836,73.9556701660156,Venezuela.1990,8648.6162109375,86.6050033569336,91.6283807109318,3.0220000743866,91.3000030517578,86.1999969482422,99.6651090950548,1.15425183981425,0.704876738496894,0.405274466184781,0.314446208371197,0.593998398766643,0.391914226184724,1.17236445879327
Argentina,1997,8614.7294921875,88.5640029907227,,72.7049980163574,95.8000030517578,90.1999969482422,,4241737,2.65700006484985,1990,0.954942834188599,1.13134509182065,76.1354454040527,Argentina.1990,8614.7294921875,88.5640029907227,96.6798190059714,2.65700006484985,95.8000030517578,90.1999969482422,83.9369517414652,1.150325977139,0.727244637380992,0.45893809314401,0.362558104176992,0.639357649735561,0.220164511907953,1.20520360027098
Bolivia,1997,2513.48706054688,60.3800010681152,,60.9683341979981,76.0999984741211,34.5,,190493653,4.3899998664856,1990,0.86056281907423,0.678105162057098,70.847046661377,Bolivia.1990,2513.48706054688,60.3800010681152,83.8228684196613,4.3899998664856,76.0999984741211,34.5,75.7156623466197,-0.0814764365628173,0.344177091081798,0.316239272499895,0.132343632161337,-0.321712419462467,0.11708360865513,1.20520360027098
Brazil,1997,5411.32763671875,79.0479965209961,,69.2083511352539,92.0999984741211,72.4000015258789,,14829417,2.45099997520447,1990,0.948209334018945,1.08537348764,72.9884727478027,Brazil.1990,5411.32763671875,79.0479965209961,84.7405084450652,2.45099997520447,92.0999984741211,72.4000015258789,95.6236232606695,0.685346974233191,0.613574367994599,0.327127154644467,0.323170314038298,0.419534576967565,0.350518464162092,1.20520360027098
Chile,1997,9906.158203125,85.1719970703125,,74.9992027282715,93.5,89.5999984741211,,2820683,2.25399994850159,1990,0.950738836787721,1.1021457960845,78.8851783752441,Chile.1990,9906.158203125,85.1719970703125,95.2069119423212,2.25399994850159,93.5,89.5999984741211,95.6337374945142,1.29000911175519,0.688191856040065,0.443585953002173,0.33825682363931,0.632683559451205,0.350624229857218,1.20520360027098
Colombia,1997,5606.6953125,71.1460037231445,,70.0921783447266,89.5,73.0999984741211,,145527770,2.77500009536743,1990,0.934223429231496,1.00118010184741,75.0272109985352,Colombia.1990,5606.6953125,71.1460037231445,91.4093150842896,2.77500009536743,89.5,73.0999984741211,92.2413225234428,0.720813982390673,0.50825330514467,0.402880798254382,0.294534012625478,0.429156602382095,0.314506783102817,1.20520360027098
Costa_Rica,1997,5502.388671875,56.3650016784668,,76.2556419372559,94.5999984741211,90.5999984741211,,832877,2.6159999370575,1990,0.956508937524919,1.14269291123715,79.7228744506836,Costa_Rica.1990,5502.388671875,56.3650016784668,95.4346465036992,2.6159999370575,94.5999984741211,90.5999984741211,94.5683747477631,0.70203480921511,0.275367577388245,0.445975092826248,0.349952847272703,0.643782452707222,0.339421684566607,1.20520360027098
Cuba,1997,2151.66186523438,74.6179962158203,,75.0256805419922,89.9000015258789,85.1999969482422,,784648,1.61000001430511,1990,0.948893698614058,1.08985656043553,79.0664756774902,Cuba.1990,2151.66186523438,74.6179962158203,95.5942193743682,1.61000001430511,89.9000015258789,85.1999969482422,96.131794049908,-0.236906988584387,0.55590086336718,0.447645760838134,0.298993345795312,0.582329654516735,0.355818674044061,1.20520360027098
Dominican_Republic,1997,3252.01782226563,59.2719993591309,,71.2605934143067,86.6999969482422,76.0999984741211,,22430270,3.01399993896484,1990,0.943765223586711,1.05717201835656,75.5066955566406,Dominican_Republic.1990,3252.01782226563,59.2719993591309,82.4366268049868,3.01399993896484,86.6999969482422,76.0999984741211,86.6658245381838,0.176128179354118,0.325656157415235,0.299563247619339,0.262749235932112,0.469376501316888,0.252158194826176,1.20520360027098
Ecuador,1997,4115.1064453125,58.7849998474121,,71.9573783874512,77.9000015258789,66,,25121067,3.21300005912781,1990,0.94215959106451,1.04734272418881,76.3749359130859,Ecuador.1990,4115.1064453125,58.7849998474121,90.6042128523,3.21300005912781,77.9000015258789,66,92.7038590920275,0.411517208710217,0.317405866837231,0.394034120845657,0.155721359809033,0.326982998526644,0.319508671001596,1.20520360027098
El_Salvador,1997,2620.0517578125,56.5299987792969,,66.3557586669922,81.3000030517578,58.2000007629395,,44731613,3.32299995422363,1990,0.947767174900701,1.08249786204864,70.0127208709717,El_Salvador.1990,2620.0517578125,56.5299987792969,77.2038843195485,3.32299995422363,81.3000030517578,58.2000007629395,86.1015141058616,-0.0399534202497653,0.278290598206521,0.233983180189311,0.198441441435429,0.201213624346536,0.245625566106074,1.20520360027098
Guatemala,1997,3666.98706054688,43.9140014648438,,64.5928192138672,85.5999984741211,68.4000015258789,,88382180,5.05800008773804,1990,0.924282404944977,0.948078006186542,69.8842895507813,Guatemala.1990,3666.98706054688,43.9140014648438,66.6124503026183,5.05800008773804,85.5999984741211,68.4000015258789,78.3402313057406,0.296222867744072,0.0257523583174675,0.0864249109599982,0.249980652666677,0.362701103436895,0.151159850214362,1.20520360027098
